20150136:36:00,0,0,0,,
20150138:16:00,0,0,50,,
20150139:56:00,0,9.082787386,50,,
20150141:36:00,7.99,86.28648017,50,,
20150143:16:00,168.84,186.1971414,50,,
20150144:56:00,238.4067,240.6938657,50,,
20150146:36:00,295.22,261.5842767,50,,
20150148:16:00,215.8333,207.5416918,50,,
20150149:56:00,75.88333,137.6042289,50,,
20150151:36:00,40.24,99.45652188,50,,
20150153:16:00,109.5767,77.65783215,50,,
20150154:56:00,23.86333,67.21262666,50,,
20150156:36:00,0,49.95533062,50,,
20150158:16:00,0,46.32221567,50,,
20150159:56:00,0,44.50565819,50,,
20150161:36:00,0,31.78975585,50,,
20150163:16:00,0,19.07385351,50,,
20150164:56:00,0,6.35795117,50,,
20150166:36:00,0,0,0,,
20150168:16:00,0,0,0,,
20150130:56:00,0,0,0,,
20150132:36:00,0,0,0,,
20150134:16:00,0,0,0,,
20150135:56:00,0,0,0,,
20150137:36:00,0,0,0,,
20150139:16:00,0,0,50,,
20150140:56:00,0,9.082787386,50,,
20150142:36:00,9.286667,86.28648017,50,,
20150144:16:00,124.4867,186.1971414,50,,
20150145:56:00,265.47,240.6938657,50,,
20150147:36:00,452.3033,261.5842767,50,,
20150149:16:00,310.26,207.5416918,50,,
20150150:56:00,338.09,137.6042289,50,,
20150152:36:00,267.6333,99.45652188,50,,
20150154:16:00,258.19,77.65783215,50,,
20150155:56:00,129.8233,67.21262666,50,,
20150157:36:00,0,49.95533062,50,,
